date,ticker,simfinid_x,open,high,low,close,adj._close,volume,dividend,shares_outstanding,simfinid_y,company_name,industryid,isin,end_of_financial_year_(month),market,main_currency,ma_5,ma_20,volatility_10,price_movement
2020-03-25,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,4019900,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,72.06199999999997,46.669,90.39304007130927,1
2020-03-25,NVDA,172199,6.34,6.55,6.09,6.14,6.12,793430680,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,73.28599999999997,42.218,92.08710073137878,1
2020-03-25,AAPL,111052,62.69,64.56,61.08,61.38,59.59,303602040,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,39.18999999999997,45.197500000000005,91.58222013275522,0
2020-03-25,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,4099999,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,20.331999999999965,45.197500000000005,91.58222013275522,0
2020-03-25,SANP,660201,0.0,0.0,0.0,0.0,0.0,3172500,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,13.141999999999967,42.475,73.4501569168583,0
2020-03-26,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,7679585,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,13.141999999999967,42.475,73.4501569168583,0
2020-03-26,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,8442167,0.0,48963000.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,11.917999999999967,39.479,73.4501569168583,1
2020-03-26,TSLA,56317,36.49,37.33,34.15,35.21,35.21,261331230,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,7.041999999999966,40.929,32.77478475223838,1
2020-03-26,AMZN,62747,95.1,97.82,94.46,97.77,97.77,124702360,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,26.595999999999965,45.8175,33.62199848644075,0
2020-03-26,SANP,660201,0.0,0.0,0.0,0.0,0.0,82499,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,26.595999999999968,45.8175,34.057741639098126,0
2020-03-26,SEEK,660635,0.0,0.0,0.0,0.0,0.0,1000000,0.0,8471034676.0,660635,"THEDIRECTORY.COM, INC.",101002.0,Unknown,11.0,us,USD,26.595999999999968,45.8175,34.057741639098126,1
2020-03-26,AAPL,111052,61.63,64.67,61.59,64.61,62.72,252560676,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,39.139999999999965,47.27,36.157349168445556,1
2020-03-26,SPY,1072401,249.52,262.8,249.05,261.2,243.5,256107410,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,80.79799999999996,54.595000000000006,77.98511353670861,0
2020-03-26,NVDA,172199,6.35,6.56,6.25,6.43,6.41,697587680,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,62.52599999999997,54.915499999999994,77.6094397823701,0
2020-03-26,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,2141399,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,62.52599999999997,43.5815,77.6094397823701,1
2020-03-27,NVDA,172199,6.25,6.58,6.22,6.32,6.3,638829760,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,63.785999999999966,43.896499999999996,77.23217427557852,0
2020-03-27,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,1500033,0.0,48963000.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,51.24199999999996,43.896499999999996,77.23217427557852,1
2020-03-27,AAPL,111052,63.19,63.97,61.76,61.94,60.12,204216612,0.0,17501920000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,14.565999999999965,35.399,77.2761876216298,1
2020-03-27,SPY,1072401,253.27,260.81,251.05,253.42,236.25,223871285,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,60.53399999999997,42.497,97.11155921584891,0
2020-03-27,TSLA,56317,33.67,35.05,32.94,34.29,34.29,215661120,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,67.39199999999997,42.414,95.28576359211972,0
2020-03-27,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,8608000,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,66.13199999999998,42.414,95.28576359211972,0
2020-03-27,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,2379000,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,66.13199999999998,42.108,97.4882724627828,1
2020-03-27,AMZN,62747,96.54,96.99,95.0,95.0,95.0,107757940,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,73.10799999999998,43.878499999999995,74.9023315243109,0
2020-03-27,SEEK,660635,0.0,0.0,0.0,0.0,0.0,1000000,0.0,8471034676.0,660635,"THEDIRECTORY.COM, INC.",101002.0,Unknown,11.0,us,USD,25.857999999999965,43.878499999999995,75.28466483952758,1
2020-03-30,NVDA,172199,6.38,6.65,6.34,6.64,6.62,602250120,0.0,24480000000.0,172199,NVIDIA CORP,101004.0,US67066G1040,1.0,us,USD,20.323999999999966,44.2095,74.89070092103856,0
2020-03-30,HCMC,15585628,0.0,0.0,0.0,0.0,0.0,300002,0.0,48963000.0,15585628,Healthier Choices Management Corp.,102001.0,US42226N1090,12.0,us,USD,20.323999999999966,44.2095,75.2673055479233,1
2020-03-30,SPY,1072401,255.7,262.43,253.53,261.65,243.92,171274407,0.0,48963000.0,1072401,SPDR S&P 500 ETF TRUST,Unknown Industry,Unknown,12.0,us,USD,69.10799999999998,56.405499999999996,96.28974088655548,0
2020-03-30,SANP,660201,0.0,0.0,0.0,0.0,0.0,1010000,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,50.10799999999996,54.644999999999996,98.65777029712356,1
2020-03-30,AMZN,62747,96.14,98.68,95.62,98.2,98.2,122521740,0.0,9956208880.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,69.74799999999996,54.6665,79.2559614371899,0
2020-03-30,PHIL,15071408,0.0,0.0,0.0,0.0,0.0,16059999,0.0,48963000.0,15071408,Philux Global Group Inc.,104003.0,US69338D2080,12.0,us,USD,68.42399999999996,54.6665,80.63533278491093,1
2020-03-30,TSLA,56317,34.02,34.44,32.75,33.48,33.48,179971005,0.0,2720123790.0,56317,Tesla,103005.0,US88160R1014,12.0,us,USD,75.11999999999996,56.3405,79.27171862230142,0
2020-03-30,TGGI,13511458,0.0,0.0,0.0,0.0,0.0,2062000,0.0,48963000.0,13511458,"Trans Global Group, Inc.",104002.0,Unknown,12.0,us,USD,26.335999999999967,53.204499999999996,79.27171862230142,1
2020-03-30,AAPL,111052,62.69,63.88,62.35,63.7,61.84,167976440,0.0,17295948000.0,111052,APPLE INC,101001.0,US0378331005,9.0,us,USD,38.703999999999965,44.1215,77.75331249821092,1
2020-03-31,AMZN,62747,98.22,99.65,97.2,97.49,97.49,102472520,0.0,9980000000.0,62747,AMAZON COM INC,103002.0,US0231351067,12.0,us,USD,38.56199999999997,48.6755,77.67867335661984,0
